Tipo de atividade,Data,Favorito,Título,Distância,Calorias,Tempo,FC Média,FC máxima,Training Effect Aeróbico,Ritmo médio,Melhor ritmo,Subida total,Descida total,Comprimento médio da passada,Proporção de média vertical,Oscilação vertical média,Training Stress Score®,Granularidade,Fluxo,Total de braçadas,Média de Swolf,Taxa média de braçadas,Tempo de mergulho,Temp mínima,Intervalo de superfície,Descompressão,Tempo da melhor volta,Número de voltas,Temp máxima,Tempo em movimento,Duração
Natação em alto mar,2019-03-30 12:27:05,false,"São José da Barra Natação em alto mar","939","163","00:18:06","--","--","--","1:56","1:15","--","--","0.00","0.0","0.0","0.0","0.0","0.0","566","44","31","0:00","26.0","0:00","Não","08:42.58","2","0.0","00:17:56","01:08:39"
Natação em alto mar,2019-03-29 17:57:21,false,"São José da Barra Natação em alto mar","722","126","00:14:37","--","--","--","2:02","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","417","45","28","0:00","27.0","0:00","Não","05:01.61","2","0.0","00:13:44","00:56:17"
Natação em piscina,2019-03-28 17:03:43,false,"Natação","1,000","160","00:16:41","--","--","--","1:40","1:30","--","--","0.00","0.0","0.0","0.0","0.0","0.0","483","37","29","0:00","26.0","0:00","Não","00:02.97","2","0.0","00:16:38","00:16:48"
Natação em piscina,2019-03-27 15:55:51,false,"Natação","3,925","629","01:10:14","--","--","--","1:33","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1885","35","31","0:00","29.0","0:00","Não","00:07.54","36","0.0","01:01:00","01:10:41"
Natação em piscina,2019-03-26 12:19:47,false,"Natação","3,575","1,077","01:17:59","--","--","--","1:32","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1569","34","29","0:00","29.0","0:00","Não","00:00.79","107","0.0","00:54:31","01:24:16"
Natação em piscina,2019-03-22 11:15:51,false,"Natação","7,100","1,171","02:20:56","--","--","--","1:32","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","3488","35","32","0:00","28.0","0:00","Não","00:00.50","122","0.0","01:49:19","02:22:08"
Natação em piscina,2019-03-21 19:26:05,false,"Natação","3,000","482","01:08:12","--","--","--","1:33","1:12","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1407","35","30","0:00","28.0","0:00","Não","00:03.59","64","0.0","00:46:36","01:08:48"
Natação em piscina,2019-03-20 17:40:05,false,"Natação","4,000","640","01:20:39","--","--","--","1:31","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1774","34","29","0:00","29.0","0:00","Não","00:05.60","48","0.0","01:00:39","01:21:49"
Natação em piscina,2019-03-18 12:50:54,false,"Natação","3,925","687","01:31:05","--","--","--","1:35","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1814","35","29","0:00","29.0","0:00","Não","00:06.52","130","0.0","01:02:13","01:31:42"
Natação em piscina,2019-03-15 07:44:40,false,"Natação","5,000","812","01:32:30","--","--","--","1:31","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2361","34","31","0:00","27.0","0:00","Não","00:07.22","70","0.0","01:15:35","01:33:51"
Natação em piscina,2019-03-14 06:34:52,false,"Natação","4,400","704","01:20:42","--","--","--","1:30","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2033","34","31","0:00","27.0","0:00","Não","00:01.30","84","0.0","01:05:48","01:22:14"
Natação em piscina,2019-03-13 12:28:02,false,"Natação","3,200","579","01:18:27","--","--","--","1:41","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1553","37","29","0:00","29.0","0:00","Não","00:00.64","39","0.0","00:53:38","01:49:56"
Natação em piscina,2019-03-12 12:31:27,false,"Natação","4,000","663","01:16:11","--","--","--","1:35","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1882","35","30","0:00","29.0","0:00","Não","00:07.93","48","0.0","01:03:08","01:17:06"
Natação em piscina,2019-03-11 17:36:21,false,"Natação","1,850","350","01:08:52","--","--","--","1:56","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","842","40","24","0:00","26.0","0:00","Não","00:00.73","48","0.0","00:35:42","01:18:39"
Natação em piscina,2019-03-08 12:37:06,false,"Natação","2,000","375","00:54:35","--","--","--","1:38","1:12","--","--","0.00","0.0","0.0","0.0","0.0","0.0","912","36","28","0:00","29.0","0:00","Não","00:05.94","52","0.0","00:32:37","01:08:55"
Natação em piscina,2019-03-07 12:19:42,false,"Natação","2,650","425","00:52:01","--","--","--","1:32","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1291","35","32","0:00","29.0","0:00","Não","00:00.67","48","0.0","00:40:30","00:56:25"
Natação em piscina,2019-03-06 08:23:07,false,"Natação","4,500","729","01:28:20","--","--","--","1:34","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2181","36","31","0:00","29.0","0:00","Não","00:03.13","72","0.0","01:10:17","01:28:59"
Natação em piscina,2019-03-04 17:10:55,false,"Natação","4,175","680","01:33:25","--","--","--","1:37","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1954","36","29","0:00","29.0","0:00","Não","00:00.61","127","0.0","01:07:40","01:46:46"
Natação em piscina,2019-03-01 08:40:52,false,"Natação","4,200","691","01:24:38","--","--","--","1:40","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2115","38","30","0:00","28.0","0:00","Não","00:00.99","49","0.0","01:10:18","01:37:32"
Natação em piscina,2019-02-28 17:31:05,false,"Natação","3,400","626","01:18:14","--","--","--","1:37","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1586","36","29","0:00","28.0","0:00","Não","00:16.98","36","0.0","00:54:55","01:31:02"
Natação em piscina,2019-02-27 18:28:43,false,"Natação","3,700","608","01:06:11","--","--","--","1:27","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1647","33","31","0:00","28.0","0:00","Não","00:18.76","31","0.0","00:53:57","01:17:51"
Natação em piscina,2019-02-26 18:00:23,false,"Natação","4,300","701","01:28:15","--","--","--","1:30","0:58","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2046","34","32","0:00","29.0","0:00","Não","00:00.88","70","0.0","01:04:10","01:43:27"
Natação em piscina,2019-02-25 12:23:59,false,"Natação","4,050","721","01:17:38","--","--","--","1:29","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1813","33","30","0:00","29.0","0:00","Não","00:09.72","63","0.0","01:00:00","01:18:13"
Natação em piscina,2019-02-25 06:19:10,false,"Natação","4,000","690","01:24:48","--","--","--","1:31","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1821","34","30","0:00","28.0","0:00","Não","00:03.21","89","0.0","01:00:57","01:32:16"
Natação em piscina,2019-02-22 12:08:17,false,"Natação","5,050","825","01:44:44","--","--","--","1:32","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2442","35","31","0:00","29.0","0:00","Não","00:02.89","62","0.0","01:17:42","01:57:05"
Natação em piscina,2019-02-21 12:49:59,false,"Natação","3,625","624","01:16:10","--","--","--","1:34","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1611","35","28","0:00","29.0","0:00","Não","00:02.41","59","0.0","00:57:05","01:21:54"
Natação em piscina,2019-02-20 14:17:04,false,"Natação","4,200","717","01:24:59","--","--","--","1:34","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1874","35","28","0:00","29.0","0:00","Não","00:06.89","46","0.0","01:05:48","01:26:27"
Natação em piscina,2019-02-19 19:07:44,false,"Natação","4,000","648","01:21:15","--","--","--","1:43","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1988","38","29","0:00","29.0","0:00","Não","00:10.17","32","0.0","01:08:54","01:30:15"
Natação em piscina,2019-02-18 12:16:24,false,"Natação","4,075","676","01:26:47","--","--","--","1:35","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1858","35","29","0:00","29.0","0:00","Não","00:10.51","40","0.0","01:04:35","01:28:37"
Natação em piscina,2019-02-12 12:13:28,false,"Natação","3,750","662","01:21:20","--","--","--","1:33","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1690","34","29","0:00","29.0","0:00","Não","00:05.16","60","0.0","00:58:04","01:24:33"
Natação em piscina,2019-02-11 18:59:04,false,"Natação","4,250","683","01:15:39","--","--","--","1:30","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1932","34","30","0:00","28.0","0:00","Não","00:03.45","27","0.0","01:04:00","01:23:21"
Natação em alto mar,2019-02-09 16:38:54,false,"Ubatuba Natação em alto mar","2,688","472","00:42:44","--","--","--","1:35","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1557","38","36","0:00","29.0","0:00","Não","07:20.28","6","0.0","00:42:11","00:43:24"
Natação em piscina,2019-02-08 06:45:50,false,"Natação","3,800","682","01:17:45","--","--","--","1:27","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1669","33","30","0:00","28.0","0:00","Não","00:09.62","80","0.0","00:54:57","01:19:40"
Natação em piscina,2019-02-06 12:24:26,false,"Natação","4,325","727","01:16:30","--","--","--","1:26","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1898","32","31","0:00","27.0","0:00","Não","00:02.03","52","0.0","01:01:57","01:34:38"
Natação em piscina,2019-02-05 16:19:16,false,"Natação","2,900","466","00:52:36","--","--","--","1:31","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1352","34","31","0:00","29.0","0:00","Não","00:13.46","46","0.0","00:44:01","00:53:30"
Natação em piscina,2019-02-04 12:05:51,false,"Natação","4,100","681","01:22:24","--","--","--","1:39","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2001","37","29","0:00","30.0","0:00","Não","01:38.71","12","0.0","01:07:53","01:23:02"
Natação em piscina,2019-02-04 06:27:43,false,"Natação","4,125","709","01:11:15","--","--","--","1:36","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1971","36","30","0:00","30.0","0:00","Não","00:09.35","10","0.0","01:06:01","01:12:53"
Natação em piscina,2019-02-01 07:07:31,false,"Natação","5,025","942","01:45:19","--","--","--","1:34","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2358","35","30","0:00","29.0","0:00","Não","00:10.45","74","0.0","01:18:50","01:45:53"
Natação em piscina,2019-01-31 11:16:45,false,"Natação","4,200","682","01:19:56","--","--","--","1:31","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1963","34","31","0:00","28.0","0:00","Não","00:08.16","53","0.0","01:03:31","01:27:32"
Natação em piscina,2019-01-28 12:21:27,false,"Natação","4,175","701","01:38:26","--","--","--","1:36","1:15","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2046","36","31","0:00","29.0","0:00","Não","00:00.00","47","0.0","01:06:31","01:51:48"
Natação em piscina,2019-01-25 10:15:30,false,"Natação","5,025","805","01:35:50","--","--","--","1:33","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2312","35","30","0:00","29.0","0:00","Não","00:00.00","74","0.0","01:17:50","01:36:25"
Natação em piscina,2019-01-23 18:36:22,false,"Natação","3,125","528","01:07:53","--","--","--","1:27","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1399","33","31","0:00","28.0","0:00","Não","00:00.00","73","0.0","00:45:23","01:15:08"
Natação em piscina,2019-01-22 17:17:38,false,"Natação","2,025","324","00:39:13","--","--","--","1:37","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","973","36","30","0:00","31.0","0:00","Não","00:00.00","16","0.0","00:32:38","00:40:26"
Natação em piscina,2019-01-21 11:56:21,false,"Natação","4,200","689","01:22:58","--","--","--","1:38","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2128","37","31","0:00","30.0","0:00","Não","00:00.00","57","0.0","01:08:26","01:50:22"
Natação em piscina,2019-01-18 11:25:25,false,"Natação","4,000","640","01:16:04","--","--","--","1:33","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1872","35","30","0:00","29.0","0:00","Não","00:00.00","50","0.0","01:01:49","01:16:38"
Natação em piscina,2019-01-17 18:12:25,false,"Natação","3,375","555","01:21:38","--","--","--","1:33","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1653","36","32","0:00","30.0","0:00","Não","00:00.00","26","0.0","00:52:25","01:23:12"
Natação em piscina,2019-01-15 17:41:48,false,"Natação","3,800","629","01:33:14","--","--","--","1:38","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1823","37","29","0:00","30.0","0:00","Não","00:00.00","96","0.0","01:02:20","01:35:05"
Natação em piscina,2019-01-14 12:13:59,false,"Natação","4,075","678","01:32:41","--","--","--","1:37","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2003","36","31","0:00","29.0","0:00","Não","00:00.00","44","0.0","01:05:32","01:34:07"
Natação em piscina,2019-01-10 10:14:33,false,"Natação","3,000","480","00:52:10","--","--","--","1:36","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1532","37","32","0:00","28.0","0:00","Não","00:00.00","21","0.0","00:47:54","00:57:33"
Natação em piscina,2019-01-09 06:33:33,false,"Natação","4,100","671","01:24:35","--","--","--","1:28","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1900","34","32","0:00","28.0","0:00","Não","00:00.00","74","0.0","01:00:14","01:25:27"
Natação em piscina,2019-01-07 10:14:15,false,"Natação","3,325","537","01:04:27","--","--","--","1:32","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1602","35","31","0:00","29.0","0:00","Não","00:00.00","26","0.0","00:51:03","01:05:43"
Natação em piscina,2019-01-04 17:43:49,false,"Natação","1,350","227","00:28:24","--","--","--","1:39","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","636","37","29","0:00","29.0","0:00","Não","00:00.00","16","0.0","00:22:17","00:56:53"
Natação em piscina,2019-01-03 18:15:56,false,"Natação","525","84","00:13:35","--","--","--","1:41","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","251","37","29","0:00","28.0","0:00","Não","00:00.00","7","0.0","00:08:48.1","00:40:17"
Natação em piscina,2019-01-02 18:11:34,false,"Natação","4,000","706","01:37:19","--","--","--","1:25","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1841","33","33","0:00","30.0","0:00","Não","00:00.00","70","0.0","00:56:29","01:40:32"
Natação em piscina,2018-12-31 08:08:17,false,"Natação","3,100","502","00:54:20","--","--","--","1:37","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1524","37","30","0:00","28.0","0:00","Não","00:00.00","14","0.0","00:50:19","00:55:27"
Natação em piscina,2018-12-29 15:45:25,false,"Natação","3,000","483","01:07:43","--","--","--","1:31","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1459","35","32","0:00","30.0","0:00","Não","00:00.00","26","0.0","00:45:22","01:09:02"
Natação em piscina,2018-12-27 07:48:19,false,"Natação","4,200","677","01:15:14","--","--","--","1:35","1:17","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1851","35","28","0:00","27.0","0:00","Não","00:00.00","18","0.0","01:06:32","01:19:23"
Natação em piscina,2018-12-24 07:23:20,false,"Natação","3,100","514","01:08:14","--","--","--","1:31","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1462","35","31","0:00","29.0","0:00","Não","00:00.00","63","0.0","00:47:00","01:09:59"
Natação em piscina,2018-12-21 07:13:30,false,"Natação","3,875","678","01:16:28","--","--","--","1:33","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1773","35","30","0:00","29.0","0:00","Não","00:00.00","56","0.0","00:59:47","01:17:03"
Natação em piscina,2018-12-20 16:01:28,false,"Natação","2,675","471","01:08:34","--","--","--","1:39","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1268","37","29","0:00","29.0","0:00","Não","00:00.00","56","0.0","00:43:58","01:19:27"
Natação em piscina,2018-12-18 09:53:58,false,"Natação","3,000","484","00:52:37","--","--","--","1:40","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1515","38","30","0:00","30.0","0:00","Não","00:00.00","8","0.0","00:50:11","00:53:46"
Natação em piscina,2018-12-17 07:07:48,false,"Natação","3,675","640","01:12:53","--","--","--","1:33","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1758","35","31","0:00","29.0","0:00","Não","00:00.00","60","0.0","00:56:57","01:14:30"
Natação em piscina,2018-12-15 07:26:34,false,"Natação","1,525","253","00:39:13","--","--","--","1:39","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","668","36","27","0:00","28.0","0:00","Não","00:00.00","9","0.0","00:25:10","00:39:21"
Natação em piscina,2018-12-14 12:14:30,false,"Natação","3,250","545","01:04:24","--","--","--","1:33","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1512","35","30","0:00","29.0","0:00","Não","00:00.00","36","0.0","00:50:30","01:22:30"
Natação em piscina,2018-12-12 12:27:57,false,"Natação","2,175","397","01:08:11","--","--","--","1:43","0:40","--","--","0.00","0.0","0.0","0.0","0.0","0.0","980","37","26","0:00","28.0","0:00","Não","00:00.00","33","0.0","00:37:14","01:18:16"
Natação em piscina,2018-12-10 19:21:20,false,"Natação","4,825","780","01:25:12","--","--","--","1:27","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2128","33","30","0:00","29.0","0:00","Não","00:00.00","46","0.0","01:10:13","01:25:41"
Natação em piscina,2018-12-07 12:34:43,false,"Natação","2,000","354","00:57:34","--","--","--","1:37","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","877","35","27","0:00","29.0","0:00","Não","00:00.00","48","0.0","00:32:26","00:59:06"
Natação em piscina,2018-12-06 11:34:01,false,"Natação","2,850","478","01:12:06","--","--","--","1:40","1:17","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1324","37","28","0:00","0.0","0:00","Não","00:00.00","50","0.0","00:47:31","01:25:44"
Natação em piscina,2018-12-05 12:19:16,false,"Natação","1,975","338","00:59:03","--","--","--","2:05","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","948","43","23","0:00","0.0","0:00","Não","00:00.00","10","0.0","00:41:02","01:14:53"
Natação em alto mar,2018-12-01 08:38:03,false,"General Pueyrredón Natação em alto mar","695","114","00:12:23","--","--","--","1:47","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","287","37","23","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:11:11","00:12:23"
Natação em alto mar,2018-11-30 06:44:36,false,"General Pueyrredón Natação em alto mar","1,494","247","00:26:24","--","--","--","1:46","0:35","--","--","0.00","0.0","0.0","0.0","0.0","0.0","786","40","29","0:00","0.0","0:00","Não","00:00.00","15","0.0","00:25:15","00:46:36"
Natação em alto mar,2018-11-29 10:56:54,false,"General Pueyrredón Natação em alto mar","2,357","384","00:43:39","--","--","--","1:51","1:05","31","--","0.00","0.0","0.0","0.0","0.0","0.0","1511","44","34","0:00","0.0","0:00","Não","00:00.00","24","0.0","00:42:31","00:49:13"
Natação em alto mar,2018-11-28 11:56:09,false,"General Pueyrredón Natação em alto mar","1,998","322","00:45:01","--","--","--","2:15","1:11","46","--","0.00","0.0","0.0","0.0","0.0","0.0","1316","50","29","0:00","0.0","0:00","Não","00:00.00","20","0.0","00:42:13","00:51:08"
Natação em piscina,2018-11-26 18:34:06,false,"Natação","1,800","336","00:34:58","--","--","--","1:30","1:16","--","--","0.00","0.0","0.0","0.0","0.0","0.0","767","33","29","0:00","0.0","0:00","Não","00:00.00","20","0.0","00:26:54","00:40:12"
Natação em alto mar,2018-11-26 18:29:22,false,"Campinas Natação em alto mar","98","13","00:03:37.6","--","--","--","3:41","1:42","--","644","0.00","0.0","0.0","0.0","0.0","0.0","98","80","28","0:00","0.0","0:00","Não","00:00.00","4","0.0","00:02:59","00:03:40.2"
Natação em piscina,2018-11-22 11:43:58,false,"Natação","4,000","680","01:18:35","--","--","--","1:35","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1824","35","29","0:00","0.0","0:00","Não","00:00.00","98","0.0","01:03:10","01:23:22"
Natação em piscina,2018-11-21 17:12:20,false,"Natação","2,450","396","00:42:39","--","--","--","1:31","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1039","33","28","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:37:07","00:46:08"
Natação em piscina,2018-11-19 12:31:47,false,"Natação","3,700","636","01:10:43","--","--","--","1:36","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1682","35","28","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:59:11","01:16:08"
Natação em piscina,2018-11-16 12:30:36,false,"Natação","3,625","654","01:27:11","--","--","--","1:29","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1571","33","29","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:53:34","01:46:21"
Natação em piscina,2018-11-15 18:04:21,false,"Natação","3,000","486","00:57:40","--","--","--","1:45","1:19","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1388","38","26","0:00","0.0","0:00","Não","00:00.00","10","0.0","00:52:26","00:58:52"
Natação em alto mar,2018-11-10 09:31:38,false,"Condofuri Natação em alto mar","3,005","493","00:53:52","--","--","--","1:48","0:29","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1758","42","32","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:51:08","00:57:14"
Natação em alto mar,2018-11-10 08:51:02,false,"Condofuri Natação em alto mar","1,769","293","00:30:10","--","--","--","1:42","0:52","21","--","0.00","0.0","0.0","0.0","0.0","0.0","1011","40","33","0:00","0.0","0:00","Não","00:00.00","18","0.0","00:29:40","00:30:10"
Natação em alto mar,2018-11-07 15:26:15,false,"Bova Marina Natação em alto mar","2,877","476","00:50:00","--","--","--","1:44","1:03","36","--","0.00","0.0","0.0","0.0","0.0","0.0","1696","41","33","0:00","0.0","0:00","Não","00:00.00","29","0.0","00:48:16","00:54:14"
Natação em piscina,2018-11-06 15:50:17,false,"Natação","2,075","345","00:36:17","--","--","--","1:31","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","927","34","30","0:00","0.0","0:00","Não","00:00.00","33","0.0","00:31:24","00:41:52"
Natação em piscina,2018-11-05 18:50:55,false,"Natação","3,525","576","01:10:08","--","--","--","1:37","1:21","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1583","36","28","0:00","0.0","0:00","Não","00:00.00","11","0.0","00:57:12","01:19:35"
Natação em alto mar,2018-10-27 12:32:38,false,"Portopalo di Capo Passero Natação em alto mar","1,298","172","00:25:15","109","128","1.3","1:57","1:05","24","--","0.00","0.0","0.0","0.0","0.0","0.0","830","45","32","0:00","0.0","0:00","Não","00:00.00","13","0.0","00:24:46","00:26:18"
Natação em piscina,2018-10-22 14:36:36,false,"Natação de curta distância","3,400","581","01:04:01","--","--","--","1:31","1:17","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1502","34","29","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:51:18","01:06:57"
Natação em piscina,2018-10-19 07:12:24,false,"Natação","3,000","539","00:55:34","--","--","--","1:27","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1287","32","30","0:00","0.0","0:00","Não","00:00.00","82","0.0","00:43:23","00:59:07"
Natação em alto mar,2018-10-18 17:36:31,false,"Reggio di Calabria Natação em alto mar","1,913","314","00:35:36","--","--","--","1:52","1:08","--","46","0.00","0.0","0.0","0.0","0.0","0.0","1217","44","34","0:00","0.0","0:00","Não","00:00.00","24","0.0","00:34:05","00:35:57"
Natação em alto mar,2018-10-16 07:08:02,false,"Condofuri Natação em alto mar","2,905","474","00:51:50","--","--","--","1:47","0:57","--","2","0.00","0.0","0.0","0.0","0.0","0.0","1820","42","35","0:00","0.0","0:00","Não","00:00.00","41","0.0","00:50:22","00:58:50"
Natação em piscina,2018-10-15 16:42:55,false,"Natação","3,500","590","01:05:40","--","--","--","1:30","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1518","33","29","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:52:17","01:10:06"
Natação em alto mar,2018-10-12 07:23:42,false,"Condofuri Natação em alto mar","3,400","563","01:05:46","--","--","--","1:56","0:53","46","--","0.00","0.0","0.0","0.0","0.0","0.0","1933","43","29","0:00","0.0","0:00","Não","00:00.00","18","0.0","01:00:36","01:05:49"
Natação em piscina,2018-10-11 18:06:42,false,"Natação","2,175","397","01:43:16","--","--","--","1:48","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","948","35","27","0:00","0.0","0:00","Não","00:00.00","40","0.0","00:38:58","01:49:40"
Natação em alto mar,2018-10-09 07:18:26,false,"Condofuri Natação em alto mar","3,111","528","00:50:03","--","--","--","1:37","1:03","20","--","0.00","0.0","0.0","0.0","0.0","0.0","1852","39","36","0:00","0.0","0:00","Não","00:00.00","16","0.0","00:49:45","00:50:13"
Natação em piscina,2018-10-08 18:11:49,false,"Natação","4,025","664","01:09:57","--","--","--","1:34","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1775","35","28","0:00","0.0","0:00","Não","00:00.00","55","0.0","01:03:00","01:13:56"
Natação em alto mar,2018-10-06 16:20:40,false,"Scilla Natação em alto mar","2,654","434","00:50:38","--","--","--","1:54","0:28","18","--","0.00","0.0","0.0","0.0","0.0","0.0","1678","44","33","0:00","0.0","0:00","Não","00:00.00","30","0.0","00:47:54","00:57:13"
Natação em alto mar,2018-10-04 06:59:37,false,"Condofuri Natação em alto mar","3,204","534","00:58:52","--","--","--","1:50","1:08","2","--","0.00","0.0","0.0","0.0","0.0","0.0","2131","44","36","0:00","0.0","0:00","Não","00:00.00","13","0.0","00:57:41","00:59:37"
Natação em piscina,2018-09-27 13:19:24,false,"Natação","3,500","623","01:08:42","--","--","--","1:33","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1539","34","28","0:00","0.0","0:00","Não","00:00.00","46","0.0","00:54:21","01:17:35"
Natação em piscina,2018-09-26 18:01:02,false,"Natação","3,675","682","01:23:51","--","--","--","1:36","0:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1623","35","27","0:00","0.0","0:00","Não","00:00.00","50","0.0","00:59:04","01:38:16"
Natação em piscina,2018-09-25 13:06:07,false,"Natação","4,025","658","01:20:19","--","--","--","1:35","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1778","35","28","0:00","0.0","0:00","Não","00:00.00","62","0.0","01:03:51","01:21:00"
Natação em piscina,2018-09-24 18:02:19,false,"Natação","2,850","481","01:23:30","--","--","--","1:36","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1117","34","25","0:00","0.0","0:00","Não","00:00.00","49","0.0","00:45:23","01:37:20"
Natação em piscina,2018-09-23 12:09:14,false,"Natação","2,000","320","00:36:53","--","--","--","1:49","1:34","--","--","0.00","0.0","0.0","0.0","0.0","0.0","984","40","27","0:00","0.0","0:00","Não","00:00.00","4","0.0","00:36:20","00:37:25"
Natação em piscina,2018-09-21 12:44:12,false,"Natação","1,050","170","00:28:42","--","--","--","1:34","0:42","--","--","0.00","0.0","0.0","0.0","0.0","0.0","452","34","27","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:16:29","00:33:48"
Natação em piscina,2018-09-19 12:27:27,false,"Natação","3,525","602","01:19:00","--","--","--","1:34","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1622","35","29","0:00","0.0","0:00","Não","00:00.00","41","0.0","00:55:21","01:21:23"
Natação em piscina,2018-09-18 13:10:37,false,"Natação","3,300","532","01:00:19","--","--","--","1:31","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1412","33","28","0:00","0.0","0:00","Não","00:00.00","85","0.0","00:50:08","01:07:50"
